Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],CTDPRS_T_VALUE_SENSOR [dbar],QV:SEADATANET,DEPTH [m],QV:SEADATANET,Rosette Bottle Number,QV:SEADATANET,GEOTRACES Sample ID,QV:SEADATANET,Bottle Flag,QV:SEADATANET,Cast Identifier,QV:SEADATANET,Sampling Device,QV:SEADATANET,BODC Bottle Number,QV:SEADATANET,BODC Event Number,QV:SEADATANET,Single-Cell ID,QV:SEADATANET,NCBI_Metagenome_BioSample_Accession,QV:SEADATANET,NCBI_Single-Cell-Genome_BioProject_Accession,QV:SEADATANET,NCBI_16S-18S-rRNA-gene_BioSample_Accession,QV:SEADATANET,EMBL_EBI_Metagenome_MGNIFY_Analysis_Accession,QV:SEADATANET,CTDTMP_T_VALUE_SENSOR [deg C],QV:SEADATANET,CTDSAL_D_CONC_SENSOR [pss-78],QV:SEADATANET,SALINITY_D_CONC_BOTTLE,QV:SEADATANET,SALINITY_D_CONC_FISH,QV:SEADATANET,SALINITY_D_CONC_UWAY,QV:SEADATANET,SALINITY_D_CONC_BOAT_PUMP,QV:SEADATANET,OXYGEN_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,CTDOXY_D_CONC_SENSOR [umol/kg],QV:SEADATANET,PHOSPHATE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,PHOSPHATE_D_CONC_FISH [umol/kg],QV:SEADATANET,PHOSPHATE_D_CONC_UWAY [umol/kg],QV:SEADATANET,PHOSPHATE_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,PHOSPHATE_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,SILICATE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,SILICATE_D_CONC_FISH [umol/kg],QV:SEADATANET,SILICATE_D_CONC_UWAY [umol/kg],QV:SEADATANET,NITRATE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRATE_D_CONC_FISH [umol/kg],QV:SEADATANET,NITRATE_D_CONC_UWAY [umol/kg],QV:SEADATANET,NITRATE_D_CONC_BOAT_PUMP [umol/kg],QV:SEADATANET,NITRATE_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRATE_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,NITRITE_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRITE_D_CONC_FISH [umol/kg],QV:SEADATANET,NITRITE_D_CONC_UWAY [umol/kg],QV:SEADATANET,NITRITE_D_CONC_BOAT_PUMP [umol/kg],QV:SEADATANET,NITRITE_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NITRITE_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,NO2+NO3_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NO2+NO3_D_CONC_FISH [umol/kg],QV:SEADATANET,NO2+NO3_LL_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,NO2+NO3_LL_D_CONC_FISH [umol/kg],QV:SEADATANET,NH4_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,TALK_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,DIC_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,PH_SWS_BOTTLE,QV:SEADATANET,PH_TOT_BOTTLE,QV:SEADATANET,DOC_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,DOC_D_CONC_FISH [umol/kg],QV:SEADATANET,DOC_D_CONC_UWAY [umol/kg],QV:SEADATANET,TDN_D_CONC_BOTTLE [umol/kg],QV:SEADATANET,QV:ODV:SAMPLE
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,3501.06,0,3443.4,0,3,0,CL0076,0,No problem reported (0),0,CL2-2,0,UCCTD,0,2001293,0,2068839,0,,9,,9,,9,,9,,9,1.4651,1,34.680099,1,,9,,9,,9,,9,,9,134.339386,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,3999.37,0,3929.1,0,18,0,CL0067,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001281,0,2068832,0,,9,,9,,9,,9,,9,1.451,1,34.687302,1,,9,,9,,9,,9,,9,142.038193,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,3999.68,0,3929.4,0,24,0,CL0073,0,No problem reported (0),0,CL2-1,0,UCCTD,0,1690025,0,2068832,0,,9,,9,,9,,9,,9,1.4512,1,34.687199,1,34.882,4,,9,,9,,9,151.800003,1,141.894424,1,2.39,1,,9,,9,,9,,9,151.960007,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,35.32,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,4000.3,0,3930,0,20,0,CL0069,0,No problem reported (0),0,CL2-1,0,UCCTD,0,1690013,0,2068832,0,,9,,9,,9,,9,,9,1.4512,1,34.687199,1,,9,,9,,9,,9,,9,142.016403,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,4000.5,0,3930.2,0,17,0,CL0066,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001278,0,2068832,0,,9,,9,,9,,9,,9,1.4515,1,34.687199,1,,9,,9,,9,,9,,9,142.395477,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,4000.61,0,3930.3,0,19,0,CL0068,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001284,0,2068832,0,,9,,9,,9,,9,,9,1.4513,1,34.687199,1,,9,,9,,9,,9,,9,142.486969,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,4000.81,0,3930.5,0,1,0,CL0074,0,No problem reported (0),0,CL2-2,0,UCCTD,0,2001287,0,2068839,0,,9,,9,,9,,9,,9,1.4519,1,34.687099,1,,9,,9,,9,,9,,9,142.290909,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,4000.81,0,3930.5,0,2,0,CL0075,0,No problem reported (0),0,CL2-2,0,UCCTD,0,2001290,0,2068839,0,,9,,9,,9,,9,,9,1.4516,1,34.687199,1,,9,,9,,9,,9,,9,142.482605,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,4500.05,0,4416,0,16,0,CL0065,0,No problem reported (0),0,CL2-1,0,UCCTD,0,1690010,0,2068832,0,,9,,9,,9,,9,,9,1.4732,1,34.691002,1,,9,,9,,9,,9,,9,146.268845,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,4500.15,0,4416.1,0,23,0,CL0072,0,No problem reported (0),0,CL2-1,0,UCCTD,0,1690022,0,2068832,0,,9,,9,,9,,9,,9,1.4733,1,34.690899,1,34.689999,1,,9,,9,,9,156.300003,1,146.538986,1,2.37,1,,9,,9,,9,,9,151.460007,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,34.799999,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,4500.36,0,4416.3,0,15,0,CL0064,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001275,0,2068832,0,,9,,9,,9,,9,,9,1.4731,1,34.691002,1,,9,,9,,9,,9,,9,146.626114,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,4500.77,0,4416.7,0,14,0,CL0063,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001272,0,2068832,0,,9,,9,,9,,9,,9,1.4732,1,34.690899,1,,9,,9,,9,,9,,9,145.981277,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5001.56,0,4902.6,0,11,0,CL0060,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001266,0,2068832,0,,9,,9,,9,,9,,9,1.5176,1,34.692699,1,,9,,9,,9,,9,,9,148.390717,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5001.87,0,4902.9,0,10,0,CL0059,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001263,0,2068832,0,,9,,9,,9,,9,,9,1.5176,1,34.692699,1,,9,,9,,9,,9,,9,148.843826,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5001.97,0,4903,0,13,0,CL0062,0,No problem reported (0),0,CL2-1,0,UCCTD,0,1690007,0,2068832,0,,9,,9,,9,,9,,9,1.5177,1,34.6926,1,,9,,9,,9,,9,,9,148.477844,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5002.08,0,4903.1,0,9,0,CL0058,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001260,0,2068832,0,,9,,9,,9,,9,,9,1.5176,1,34.692699,1,,9,,9,,9,,9,,9,148.024719,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5002.28,0,4903.3,0,12,0,CL0061,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001269,0,2068832,0,,9,,9,,9,,9,,9,1.5178,1,34.6926,1,,9,,9,,9,,9,,9,149.127045,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5002.69,0,4903.7,0,22,0,CL0071,0,No problem reported (0),0,CL2-1,0,UCCTD,0,1690019,0,2068832,0,,9,,9,,9,,9,,9,1.5177,1,34.692699,1,34.691002,1,,9,,9,,9,158.600006,1,148.564987,1,2.35,1,,9,,9,,9,,9,151.289993,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,34.759998,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5276.2,0,5168.6,0,21,0,CL0070,0,No problem reported (0),0,CL2-1,0,UCCTD,0,1690016,0,2068832,0,,9,,9,,9,,9,,9,1.5456,1,34.693298,1,34.706001,1,,9,,9,,9,159.800003,1,149.523529,1,2.35,1,,9,,9,,9,,9,150.320007,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,34.740002,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5276.3,0,5168.7,0,4,0,CL0053,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001248,0,2068832,0,,9,,9,,9,,9,,9,1.5456,1,34.693298,1,,9,,9,,9,,9,,9,149.915665,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5276.4,0,5168.8,0,6,0,CL0055,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001254,0,2068832,0,,9,,9,,9,,9,,9,1.5455,1,34.693298,1,,9,,9,,9,,9,,9,148.660843,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5276.51,0,5168.9,0,5,0,CL0054,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001251,0,2068832,0,,9,,9,,9,,9,,9,1.5456,1,34.693298,1,,9,,9,,9,,9,,9,149.859009,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5276.61,0,5169,0,8,0,CL0057,0,No problem reported (0),0,CL2-1,0,UCCTD,0,1690004,0,2068832,0,,9,,9,,9,,9,,9,1.5456,1,34.693298,1,,9,,9,,9,,9,,9,149.793655,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5276.61,0,5169,0,1,0,CL0050,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001239,0,2068832,0,,9,,9,,9,,9,,9,1.5456,1,34.693298,1,,9,,9,,9,,9,,9,148.617264,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5276.61,0,5169,0,2,0,CL0051,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001242,0,2068832,0,,9,,9,,9,,9,,9,1.5456,1,34.693298,1,,9,,9,,9,,9,,9,149.784943,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5276.71,0,5169.1,0,3,0,CL0052,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001245,0,2068832,0,,9,,9,,9,,9,,9,1.5456,1,34.693298,1,,9,,9,,9,,9,,9,149.876434,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-2,B,2017-06-28T00:53:51,160.00101,47.0485,5276.82,0,5169.2,0,7,0,CL0056,0,No problem reported (0),0,CL2-1,0,UCCTD,0,2001257,0,2068832,0,,9,,9,,9,,9,,9,1.5456,1,34.693199,1,,9,,9,,9,,9,,9,149.026825,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,9.887,0,9.8,0,15,0,CL0282,0,No problem reported (0),0,CL3-3,0,UCCTD,0,2001620,0,2068881,0,,9,,9,,9,,9,,9,6.5023,1,32.760502,1,,9,,9,,9,,9,,9,305.355988,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,9.887,0,9.8,0,16,0,CL0283,0,No problem reported (0),0,CL3-3,0,UCCTD,0,2001623,0,2068881,0,,9,,9,,9,,9,,9,6.4992,1,32.761002,1,,9,,9,,9,,9,,9,305.303711,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,10.088,0,10,0,17,0,CL0284,0,No problem reported (0),0,CL3-3,0,UCCTD,0,1690238,0,2068881,0,,9,,9,,9,,9,,9,6.5035,1,32.760799,1,,9,,9,,9,,9,,9,305.286285,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,10.29,0,10.2,0,24,0,CL0316,0,No problem reported (0),0,CL3-4,0,UCCTD,0,2001695,0,2166552,0,,9,,9,,9,,9,,9,6.5187,1,32.759602,1,,9,,9,,9,,9,,9,305.133789,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,10.29,0,10.2,0,24,0,CL0291,0,No problem reported (0),0,CL3-3,0,UCCTD,0,1690259,0,2068881,0,,9,,9,,9,,9,,9,6.5086,1,32.760899,1,32.761444,1,,9,,9,,9,317.299988,1,305.334198,1,1.5,1,,9,,9,,9,,9,34.77,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,15.93,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,10.391,0,10.3,0,14,0,CL0281,0,No problem reported (0),0,CL3-3,0,UCCTD,0,2001617,0,2068881,0,,9,,9,,9,,9,,9,6.4988,1,32.760399,1,,9,,9,,9,,9,,9,305.260132,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,25.222,0,25,0,13,0,CL0280,0,No problem reported (0),0,CL3-3,0,UCCTD,0,1690235,0,2068881,0,,9,,9,,9,,9,,9,5.912,1,32.784302,1,,9,,9,,9,,9,,9,311.982971,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,25.222,0,25,0,23,0,CL0290,0,No problem reported (0),0,CL3-3,0,UCCTD,0,1690256,0,2068881,0,,9,,9,,9,,9,,9,5.9097,1,32.784302,1,32.787155,1,,9,,9,,9,323.5,1,312.287994,1,1.51,1,,9,,9,,9,,9,34.950001,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,16.16,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,38.338,0,38,0,6,0,CL0273,0,No problem reported (0),0,CL3-3,0,UCCTD,0,1690226,0,2068881,0,,9,,9,,9,,9,,9,5.6558,1,32.7924,1,,9,,9,,9,,9,,9,309.190155,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,38.439,0,38.1,0,5,0,CL0272,0,No problem reported (0),0,CL3-3,0,UCCTD,0,2001602,0,2068881,0,,9,,9,,9,,9,,9,5.68,1,32.790001,1,,9,,9,,9,,9,,9,309.194489,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,38.641,0,38.3,0,20,0,CL0287,0,No problem reported (0),0,CL3-3,0,UCCTD,0,1690247,0,2068881,0,,9,,9,,9,,9,,9,5.6533,1,32.7934,1,32.798061,1,,9,,9,,9,321.799988,1,309.495148,1,1.56,1,,9,,9,,9,,9,35.650002,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,16.73,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,38.943,0,38.6,0,2,0,CL0294,0,No problem reported (0),0,CL3-4,0,UCCTD,0,2001629,0,2166552,0,,9,,9,,9,,9,,9,5.7317,1,32.785999,1,,9,,9,,9,,9,,9,309.97876,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,38.943,0,38.6,0,7,0,CL0274,0,No problem reported (0),0,CL3-3,0,UCCTD,0,2001605,0,2068881,0,,9,,9,,9,,9,,9,5.6372,1,32.7938,1,,9,,9,,9,,9,,9,309.203217,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,39.145,0,38.8,0,13,0,CL0305,0,No problem reported (0),0,CL3-4,0,UCCTD,0,2001662,0,2166552,0,,9,,9,,9,,9,,9,5.7379,1,32.789299,1,,9,,9,,9,,9,,9,310.318604,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,39.246,0,38.9,0,12,0,CL0304,0,No problem reported (0),0,CL3-4,0,UCCTD,0,2001659,0,2166552,0,,9,,9,,9,,9,,9,5.7341,1,32.789101,1,,9,,9,,9,,9,,9,310.196625,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,39.246,0,38.9,0,11,0,CL0303,0,No problem reported (0),0,CL3-4,0,UCCTD,0,2001656,0,2166552,0,,9,,9,,9,,9,,9,5.7331,1,32.788399,1,,9,,9,,9,,9,,9,310.305542,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,49.74,0,49.3,0,22,0,CL0314,0,No problem reported (0),0,CL3-4,0,UCCTD,0,2001689,0,2166552,0,,9,,9,,9,,9,,9,4.5467,1,32.8386,1,,9,,9,,9,,9,,9,309.390564,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,49.84,0,49.4,0,23,0,CL0315,0,No problem reported (0),0,CL3-4,0,UCCTD,0,2001692,0,2166552,0,,9,,9,,9,,9,,9,4.5469,1,32.8395,1,,9,,9,,9,,9,,9,309.556152,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,50.042,0,49.6,0,21,0,CL0313,0,No problem reported (0),0,CL3-4,0,UCCTD,0,2001686,0,2166552,0,,9,,9,,9,,9,,9,4.5189,1,32.8391,1,,9,,9,,9,,9,,9,309.495148,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,50.446,0,50,0,12,0,CL0279,0,No problem reported (0),0,CL3-3,0,UCCTD,0,1690232,0,2068881,0,,9,,9,,9,,9,,9,4.4542,1,32.842201,1,,9,,9,,9,,9,,9,309.730408,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,50.446,0,50,0,22,0,CL0289,0,No problem reported (0),0,CL3-3,0,UCCTD,0,1690253,0,2068881,0,,9,,9,,9,,9,,9,4.4649,1,32.842201,1,32.848717,1,,9,,9,,9,321.299988,1,309.686859,1,1.68,1,,9,,9,,9,,9,37.259998,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,18.52,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
GP02,-3,B,2017-06-30T20:25:30,170.002,47,50.648,0,50.2,0,11,0,CL0278,0,No problem reported (0),0,CL3-3,0,UCCTD,0,2001614,0,2068881,0,,9,,9,,9,,9,,9,4.453,1,32.8405,1,,9,,9,,9,,9,,9,308.327454,1,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,1
